Bảng 1: Lĩnh vực (fields)						
Đây là 6 lĩnh vực cấp cao nhất, phân chia toàn bộ không gian tri thức về điện toán.						
						
COLLABORATIVE_PLATFORMS	Collaborative Platforms	Sử dụng hiệu quả các nền tảng làm việc nhóm như Google Workspace, Microsoft Teams, và Trello để quản lý công việc và cộng tác.	COLLABORATION_TOOLS	collaboration, teamwork, project management	SEP, SE	{"icon": "users-cog"}
LOCAL_VIEW_STATE	Local View State	Sử dụng cơ chế như @State để quản lý trạng thái đơn giản, chỉ thuộc về một View duy nhất và sẽ bị hủy khi View biến mất.	STATE_MANAGEMENT	state, @State, local state, ephemeral state	HCI, SDF	{"icon": "dot-circle"}
TWO_WAY_BINDING	Two-Way Data Binding	Sử dụng cơ chế như @Binding (ký hiệu $) để tạo một liên kết tham chiếu hai chiều, cho phép một View con vừa đọc vừa ghi vào trạng thái của View cha.	DATA_BINDING	binding, @Binding, two-way binding	HCI, SDF	{"icon": "link"}
SHARED_OBSERVABLE_STATE	Shared Observable State	Sử dụng mẫu Observable Object (với @StateObject, @ObservedObject) để quản lý và chia sẻ các trạng thái phức tạp (dạng class) giữa nhiều View khác nhau.	STATE_MANAGEMENT, OBSERVABLE_MODEL	@StateObject, @ObservedObject, ViewModel, shared state	HCI, FPL	{"icon": "share-alt"}
PUBLISHER_SUBSCRIBER_MODEL	Publisher-Subscriber Model for UI	Hiểu cách một thuộc tính được "phát sóng" (@Published) có thể tự động kích hoạt việc cập nhật giao diện của các View "đăng ký" theo dõi nó.	OBSERVABLE_MODEL	publisher, subscriber, @Published, Combine	FPL, SE	{"icon": "broadcast-tower"}
MVVM_PATTERN	MVVM Architectural Pattern	Áp dụng mẫu kiến trúc Model-View-ViewModel để tách biệt giao diện (View), trạng thái và logic giao diện (ViewModel), và dữ liệu cốt lõi (Model).	OBSERVABLE_MODEL	MVVM, architecture, ViewModel	SE, HCI	{"icon": "sitemap"}
TAP_GESTURE	Tap Gesture	Nhận biết và phản hồi lại các sự kiện chạm đơn hoặc chạm nhiều lần của người dùng trên một View.	GESTURE_HANDLING	tap, onTapGesture, double tap	HCI	{"icon": "hand-point-up"}
DRAG_GESTURE	Drag Gesture	Theo dõi và xử lý cử chỉ kéo của người dùng để di chuyển các đối tượng hoặc thực hiện các hành động tương tác.	GESTURE_HANDLING	drag, translation, gesture	HCI	{"icon": "arrows-alt"}
IMPLICIT_EXPLICIT_ANIMATION	Implicit vs. Explicit Animation	Phân biệt và áp dụng hiệu ứng chuyển động ngầm định (gắn vào View) và tường minh (kích hoạt tại một thời điểm cụ thể).	UI_ANIMATION	implicit, explicit, animation, withAnimation	GIT, HCI	{"icon": "magic"}
VIEW_TRANSITIONS	View Transitions	Định nghĩa cách một View xuất hiện hoặc biến mất khỏi màn hình bằng các hiệu ứng như mờ dần, trượt, hoặc co giãn.	UI_ANIMATION	transition, .transition, effects	GIT, HCI	{"icon": "exchange-alt"}
MAP_INTEGRATION	Map Integration	Tích hợp và hiển thị một bản đồ tương tác trong ứng dụng, điều khiển vùng hiển thị và thêm các điểm đánh dấu (annotations).	GEOSPATIAL_SERVICES	MapKit, MapView, annotation	SPD	{"icon": "map-marked-alt"}
LOCATION_SERVICES_API	Location Services API	Yêu cầu quyền và sử dụng các API của hệ điều hành (Core Location) để lấy vị trí hiện tại của người dùng.	GEOSPATIAL_SERVICES	Core Location, location, GPS, permissions	SPD	{"icon": "location-arrow"}
MEDIA_PICKER_API	Media Picker API	Tích hợp giao diện chọn media của hệ thống (PhotosPicker) để cho phép người dùng chọn ảnh hoặc video từ thư viện một cách an toàn.	MEDIA_SERVICES	PhotosPicker, image picker, media library	SPD	{"icon": "images"}
LOCAL_NOTIFICATION_API	Local Notification API	Sử dụng API hệ thống (UserNotifications) để lập lịch và gửi các thông báo cục bộ cho người dùng dựa trên thời gian hoặc các sự kiện khác.	MEDIA_SERVICES	UserNotifications, local notification, alert	NC	{"icon": "bell"}
APP_EXTENSION_MODEL	App Extension Model	Hiểu mô hình kiến trúc của các thành phần mở rộng như Widgets, chạy độc lập nhưng liên kết với ứng dụng chính để hiển thị dữ liệu.	MEDIA_SERVICES	app extensions, WidgetKit, widgets	SPD	{"icon": "puzzle-piece"}
KEY_VALUE_PERSISTENCE	Key-Value Persistence	Sử dụng cơ chế lưu trữ key-value đơn giản của hệ điều hành (UserDefaults, @AppStorage) để lưu các cài đặt và tùy chọn nhỏ của người dùng.	USER_PREFERENCES_STORAGE	UserDefaults, AppStorage, key-value	SDF	{"icon": "tags"}
CORE_DATA_ORM	Core Data (ORM)	Sử dụng framework Core Data như một Object-Relational Mapper (ORM) để định nghĩa model, thiết lập stack, và quản lý việc lưu trữ, truy vấn, xóa, sửa dữ liệu.	STRUCTURED_DATA_STORAGE	Core Data, ORM, NSManagedObject, FetchRequest	DM	{"icon": "database"}
JSON_SERIALIZATION	JSON Serialization/Deserialization	Sử dụng cơ chế Codable để mã hóa (serialize) các đối tượng Swift thành định dạng JSON và giải mã (deserialize) JSON ngược lại thành đối tượng.	STRUCTURED_DATA_STORAGE	JSON, Codable, serialization, deserialization, Encoder, Decoder	AL, SE	{"icon": "file-code"}
GAME_LOOP	Game Loop	Vòng lặp vô hạn duy trì trạng thái của trò chơi, xử lý đầu vào, cập nhật vật lý và vẽ lại hình ảnh (render) liên tục.	GAMEPLAY_MECHANICS	game loop, update loop, tick	SDF	{"icon": "sync"}
COLLISION_DETECTION	Collision Detection	Cơ chế phát hiện khi hai vật thể trong không gian game chạm vào nhau hoặc xuyên qua nhau để kích hoạt sự kiện.	PHYSICS_CONSTRAINTS	collision, hitbox, raycasting	GIT	{"icon": "car-crash"}
PHYSICS_CONSTRAINTS_CONCEPT	Physics Constraints	Các loại khớp nối (Bản lề, Lò xo, Dây) giới hạn chuyển động tự do của vật thể để tạo ra cơ cấu máy móc.	PHYSICS_CONSTRAINTS	constraints, hinge, spring, joints	GIT	{"icon": "link"}
LEVEL_LAYOUT	Level Layout Design	Kỹ thuật sắp đặt không gian, chướng ngại vật và đường đi để tạo ra dòng chảy (flow) và độ khó hợp lý cho người chơi.	GAME_ENV_BUILDING	level design, layout, map design	HCI	{"icon": "map"}
LEADERBOARD_SYSTEM	Leaderboard/Scoring System	Cấu trúc dữ liệu và logic để theo dõi, cập nhật và hiển thị điểm số hoặc thành tích của người chơi trong thời gian thực.	GAMEPLAY_MECHANICS	leaderboard, scoring, stats	SDF	{"icon": "trophy"}
PROJECT_ASSETS_MANAGEMENT	Project Assets Management	Quản lý tài nguyên hình ảnh, màu sắc trong IDE.	IDE_NAVIGATION	assets		
DECLARATIVE_UI_PARADIGM	Declarative UI Paradigm	Xây dựng giao diện kiểu khai báo.	UI_CONTROLS	declarative		
UI_MODIFIERS_CONCEPT	UI Modifiers	Áp dụng các hàm thay đổi giao diện.	UI_MODIFIERS	modifier		
STATE_PROPERTY_WRAPPER	State Property Wrapper	Theo dõi trạng thái bằng property wrapper.	STATE_MANAGEMENT	state		
SYNTAX_VS_RUNTIME_ERRORS	Syntax vs Runtime Errors	Phân biệt các loại lỗi trong quá trình dev.	ERROR_MESSAGES,DEBUGGING_TECHNIQUES	error		
INTERNET_FUNDAMENTALS	Internet Architecture & Protocols	Nguyên tắc hoạt động của Internet và mô hình Client-Server.	APP_PROTOCOLS, NET_LAYERS	IP, packet routing, client-server		{"icon": "code"}
HTTP_PROTOCOL	HTTP Protocol & Specification	Giao thức truyền tải siêu văn bản HTTP/1.1, HTTP/2, HTTP/3.	APP_PROTOCOLS	headers, status codes, REST		{"icon": "code"}
DOMAIN_NAME_SYSTEM	Domain Name System (DNS)	Hệ thống phân giải tên miền DNS.	APP_PROTOCOLS	A record, CNAME, NS		{"icon": "code"}
WEB_HOSTING	Web Hosting & Infrastructure	Hạ tầng lưu trữ và phân phối ứng dụng web.	APP_DEPLOYMENT	CDN, static hosting, edge		{"icon": "code"}
WEB_BROWSER_ENGINES	Web Browser Architecture & Engines	Kiến trúc trình duyệt web và cơ chế render.	HTML_CSS	DOM tree, CSSOM, reflow, repaint		{"icon": "code"}
UI_BOX_MODEL_LAYOUT	UI Box Model Layout System	Mô hình bố cục khung khối UI trừu tượng (Margin, Border, Padding).	STACK_LAYOUT	box-sizing, margin, padding, border		{"icon": "code"}
FLEXBOX_GRID_LAYOUT	Flexible & Grid Layout Systems	Hệ thống dàn trang linh hoạt và dạng lưới.	GRID_LAYOUT	flexbox, css grid, alignment		{"icon": "code"}
RESPONSIVE_DESIGN	Responsive Web Design Principles	Nguyên lý thiết kế ứng dụng web đáp ứng đa màn hình.	ADAPTIVE_LAYOUT	media queries, breakpoints, fluid		{"icon": "code"}
PACKAGE_MANAGEMENT	Package & Dependency Management	Nguyên lý và công cụ quản lý thư viện phụ thuộc.	IDE_NAVIGATION	npm, yarn, pnpm, pip, conda, uv		{"icon": "code"}
MODULE_BUNDLERS	Module Bundlers & Build Tools	Công cụ đóng gói module và biên dịch tài nguyên.	IDE_NAVIGATION	Vite, Webpack, Rollup, Parcel, esbuild		{"icon": "code"}
CODE_LINTING_FORMATTING	Code Formatting & Static Analysis	Công cụ linter và định dạng mã nguồn tự động.	IDE_NAVIGATION	ESLint, Prettier		{"icon": "code"}
VCS_HOSTING	Version Control Hosting Platforms	Nền tảng lưu trữ và quản lý mã nguồn lưu vết.	GIT_BASICS	GitHub, GitLab, Bitbucket		{"icon": "code"}
AUTOMATED_TESTING_TOOLS	Automated Testing Frameworks & Tools	Khung kiểm thử tự động unit test và end-to-end.	UNIT_INTEGRATION_TESTING	Jest, Vitest, Cypress, Playwright		{"icon": "code"}
CROSS_ORIGIN_SECURITY	Cross-Origin Security & Policies	Cơ chế bảo mật truy cập tài nguyên chia sẻ cross-origin.	FIREWALLS_IDS	CORS, Same-Origin Policy		{"icon": "code"}
WEB_AUTHENTICATION_STRATEGIES	Web Authentication & Authorization	Các chiến lược xác thực và phân quyền người dùng web.	ENCRYPTION_PROTOCOLS	JWT, OAuth, Session Cookies, WebAuthn		{"icon": "code"}
