code	name	description	lo_type	parent_lo_code	concept_codes
SIO-SWIFT-OSLOG	Use OSLog for structured logging	Người học có khả năng sử dụng `Logger` từ framework OSLog để tạo ra các thông điệp log có cấu trúc với các cấp độ khác nhau. (Buổi 6.7)	SPECIFIC_IMPL	CIO-DEBUG-LOGGING	DEBUGGING_TECH
SIO-SWIFT-PRINT-LOGGING	Use print() for basic logging	Người học có khả năng sử dụng hàm `print()` để in giá trị của biến và các thông điệp trạng thái ra console. (Buổi 1.1, 6.7)	SPECIFIC_IMPL	CIO-DEBUG-LOGGING	DEBUGGING_TECH
SIO-XCODE-PO-COMMAND	Use the 'po' command in LLDB	Người học có khả năng sử dụng lệnh `po` trong console LLDB của Xcode để in ra giá trị của một biến hoặc biểu thức. (Buổi 6.5)	SPECIFIC_IMPL	CIO-DEBUG-LOGGING	DEBUGGING_TECH
SIO-SWIFT-ERROR-TYPES	Distinguish between Swift compiler, runtime, and logical errors	Người học có khả năng nhận biết các lỗi được Xcode báo khi biên dịch (lỗi đỏ), các lỗi gây crash app khi chạy, và các lỗi khiến app hoạt động sai logic. (Buổi 6.5, 12.10)	SPECIFIC_IMPL	CIO-DEBUG-IDENTIFY-ERROR-TYPES	SYNTAX_ERRORS, RUNTIME_ERRORS, LOGIC_ERRORS
SIO-XCODE-CONDITIONAL-BREAKPOINT	Set a conditional breakpoint in Xcode	Người học có khả năng chỉnh sửa một breakpoint trong Xcode và thêm một biểu thức điều kiện để kiểm soát khi nào nó được kích hoạt. (Buổi 6.4)	SPECIFIC_IMPL	CIO-DEBUG-CONDITIONAL-BREAK	BREAKPOINTS
SIO-SWIFT-IF-STATEMENT	Write an 'if' statement in Swift	Người học có khả năng sử dụng câu lệnh `if` để thực thi một khối mã khi một điều kiện `Bool` là `true`. (Buổi 1.5)	SPECIFIC_IMPL	CIO-CONDITIONAL-SINGLE	IF_ELSE_STATEMENT
SIO-SWIFTUI-CONDITIONAL-VIEW	Use 'if' to conditionally show a SwiftUI View	Người học có khả năng đặt một câu lệnh `if` bên trong phần `body` của một View để quyết định việc hiển thị một thành phần giao diện dựa trên một biến `@State Bool`. (Buổi 2.9)	SPECIFIC_IMPL	CIO-CONDITIONAL-SINGLE	IF_ELSE_STATEMENT
SIO-SWIFT-IF-ELSE-IF-STATEMENT	Write an 'if-else if-else' chain in Swift	Người học có khả năng sử dụng một chuỗi `if-else if-else` để xử lý nhiều trường hợp điều kiện tuần tự. (Buổi 1.5)	SPECIFIC_IMPL	CIO-CONDITIONAL-MULTI	IF_ELSE_STATEMENT
SIO-SWIFT-IF-ELSE-STATEMENT	Write an 'if-else' statement in Swift	Người học có khả năng sử dụng câu lệnh `if-else` để chọn giữa hai luồng thực thi. (Buổi 1.5)	SPECIFIC_IMPL	CIO-CONDITIONAL-BINARY	IF_ELSE_STATEMENT
SIO-SWIFT-COMPARISON-OPS	Use ==, !=, >, <, >=, <= in Swift	Người học có khả năng viết các biểu thức điều kiện trong Swift sử dụng các toán tử so sánh để so sánh số, chuỗi và các kiểu dữ liệu khác. (Buổi 1.3)	SPECIFIC_IMPL	CIO-COMPARISON-OPS	COMPARISON_LOGICAL_OPS
SIO-SWIFTUI-BACKGROUND-COLOR	Use .background() modifier in SwiftUI	Người học có khả năng sử dụng modifier `.background()` để đặt màu nền cho một View. (Buổi 2.2)	SPECIFIC_IMPL	CIO-COLOR-APPLICATION	COLOR_THEORY
SIO-SWIFTUI-FOREGROUND-COLOR	Use .foregroundColor() modifier in SwiftUI	Người học có khả năng sử dụng modifier `.foregroundColor()` để thay đổi màu của các thành phần giao diện như `Text` và `Image`. (Buổi 2.2)	SPECIFIC_IMPL	CIO-COLOR-APPLICATION	COLOR_THEORY
SIO-SWIFT-ARRAY-REMOVE-AT	Remove an element from a Swift Array using .remove(at:)	Người học có khả năng sử dụng phương thức `.remove(at:)` để xóa một phần tử tại một chỉ số cụ thể. (Buổi 3.1)	SPECIFIC_IMPL	CIO-COLLECTION-REMOVE	LIST_OPERATIONS
SIO-SWIFTUI-ONDELETE	Use .onDelete to remove items from a List	Người học có khả năng triển khai modifier `.onDelete` trên một `ForEach` trong `List` để cho phép người dùng xóa các mục bằng cử chỉ vuốt. (Buổi 5.7, 9.5)	SPECIFIC_IMPL	CIO-COLLECTION-REMOVE	LIST_OPERATIONS
SIO-SWIFT-ARRAY-APPEND	Add elements to a Swift Array using .append()	Người học có khả năng sử dụng phương thức `.append()` để thêm một phần tử vào cuối một mảng. (Buổi 3.1)	SPECIFIC_IMPL	CIO-COLLECTION-ADD	LIST_OPERATIONS
SIO-SWIFT-ARRAY-INSERT	Add elements to a Swift Array using .insert(at:)	Người học có khả năng sử dụng phương thức `.insert(at:)` để chèn một phần tử vào một chỉ số cụ thể trong mảng. (Buổi 3.1)	SPECIFIC_IMPL	CIO-COLLECTION-ADD	LIST_OPERATIONS
SIO-APPLE-CLOUDKIT-INTRO	Describe the purpose of CloudKit	Người học có khả năng giải thích CloudKit là một dịch vụ BaaS (Backend as a Service) của Apple, sử dụng iCloud để lưu trữ và đồng bộ dữ liệu ứng dụng. (Buổi 12.1)	SPECIFIC_IMPL	CIO-CLOUD-PLATFORM-NATIVE	CLOUD_MODELS_IAAS_PAAS_SAAS
SIO-SWIFT-CLASS-DEF	Define a Swift class with properties and methods	Người học có khả năng viết một `class` trong Swift với các `var`/`let` properties và các `func`. (Buổi 4.7, 5.8)	SPECIFIC_IMPL	CIO-CLASS-DEFINE	CLASS_DEFINITION
SIO-SWIFTUI-BINDING-PASSING	Pass a Binding to a subview	Người học có khả năng định nghĩa một thuộc tính `@Binding` trong một View con và truyền `Binding` từ View cha vào. (Buổi 5.3)	SPECIFIC_IMPL	CIO-BIND-UI-STATE	TWO_WAY_BINDING
SIO-SWIFTUI-BINDING-SYNTAX	Use the '$' prefix to create a Binding in SwiftUI	Người học có khả năng sử dụng ký hiệu `$` trước một biến `@State` để tạo và truyền một `Binding` tới một View con hoặc một control. (Buổi 4.5)	SPECIFIC_IMPL	CIO-BIND-UI-STATE	TWO_WAY_BINDING
SIO-SWIFTUI-TEXTFIELD-BINDING	Bind a TextField to a @State String	Người học có khả năng sử dụng `Binding` để liên kết thuộc tính `text` của một `TextField` với một biến `@State` kiểu `String`. (Buổi 4.5)	SPECIFIC_IMPL	CIO-BIND-UI-STATE	TWO_WAY_BINDING
SIO-SWIFTUI-TOGGLE-BINDING	Bind a Toggle to a @State Bool	Người học có khả năng sử dụng `Binding` để liên kết thuộc tính `isOn` của một `Toggle` với một biến `@State` kiểu `Bool`. (Buổi 7.2)	SPECIFIC_IMPL	CIO-BIND-UI-STATE	TWO_WAY_BINDING
SIO-SWIFTUI-ONAPPEAR	Use .onAppear() to handle view appearance events	Người học có khả năng sử dụng modifier `.onAppear { ... }` để chạy code khi một View xuất hiện trên màn hình. (Buổi 10.3)	SPECIFIC_IMPL	CIO-ATTACH-LISTENERS	EVENT_HANDLERS
SIO-SWIFTUI-ONCHANGE	Use .onChange(of:) to handle state change events	Người học có khả năng sử dụng `.onChange(of: value) { ... }` để kích hoạt hành động khi một giá trị cụ thể thay đổi. (Buổi 10.5)	SPECIFIC_IMPL	CIO-ATTACH-LISTENERS	EVENT_HANDLERS
SIO-SWIFTUI-ANIMATION-MODIFIER	Use the .animation(_:value:) modifier in SwiftUI	Người học có khả năng sử dụng modifier `.animation(_:value:)` trên một SwiftUI View để tự động tạo hiệu ứng chuyển động cho các thay đổi thuộc tính khi giá trị `value` thay đổi. (Buổi 8.5)	SPECIFIC_IMPL	CIO-ATTACH-ANIMATION-MODIFIER	IMPLICIT_ANIMATION
SIO-SWIFT-ASYNC-THROWS	Define an async throws function	Người học có khả năng kết hợp async throws để định nghĩa một hàm bất đồng bộ có thể ném ra lỗi. (Buổi 7.8)	SPECIFIC_IMPL	CIO-ASYNC-ERROR-HANDLING	EXCEPTION_HANDLING
SIO-SWIFT-ASYNC-FUNC	Define an async function in Swift	Người học có khả năng sử dụng từ khóa async để khai báo một hàm có thể thực hiện các thao tác bất đồng bộ. (Buổi 7.8)	SPECIFIC_IMPL	CIO-ASYNC-AWAIT-MODEL	ASYNCHRONOUS_PROG
SIO-SWIFT-AWAIT-CALL	Call an async function using 'await'	Người học có khả năng sử dụng từ khóa await để gọi một hàm async và chờ kết quả của nó trả về. (Buổi 7.8)	SPECIFIC_IMPL	CIO-ASYNC-AWAIT-MODEL	ASYNCHRONOUS_PROG
SIO-SWIFT-TASK-WRAPPER	Use a Task { } block to run async code	Người học có khả năng sử dụng một khối Task { } để tạo ra một ngữ cảnh bất đồng bộ nhằm gọi các hàm async từ code đồng bộ (ví dụ: Button action). (Buổi 7.8, 7.11)	SPECIFIC_IMPL	CIO-ASYNC-AWAIT-MODEL	ASYNCHRONOUS_PROG
SIO-SWIFT-ARRAY-FOR-IN	Use a for-in loop to traverse a Swift Array	Người học có khả năng viết một vòng lặp for item in myArray để duyệt qua tất cả các phần tử của một mảng. (Buổi 3.2)	SPECIFIC_IMPL	CIO-ARRAY-TRAVERSE	FOR_LOOP
SIO-SWIFT-ARRAY-APPEND-INSERT	Use .append() and .insert(at:) to add elements	Người học có khả năng sử dụng phương thức .append() để thêm vào cuối và .insert(at:) để chèn vào một vị trí cụ thể trong mảng. (Buổi 3.1)	SPECIFIC_IMPL	CIO-ARRAY-MUTATE	LIST_OPERATIONS
SIO-SWIFT-ARRAY-REMOVE	Use .remove(at:), .removeLast(), .removeAll() to delete elements	Người học có khả năng sử dụng các phương thức remove để xóa các phần tử khỏi mảng. (Buổi 3.1)	SPECIFIC_IMPL	CIO-ARRAY-MUTATE	LIST_OPERATIONS
SIO-SWIFT-ARRAY-COUNT-ISEMPTY	Use .count and .isEmpty properties of a Swift Array	Người học có khả năng sử dụng thuộc tính .count để lấy số lượng và .isEmpty để kiểm tra mảng rỗng. (Buổi 3.1)	SPECIFIC_IMPL	CIO-ARRAY-INSPECT	ARRAY_OPERATIONS
SIO-SWIFT-ARRAY-INIT	Declare a Swift Array with type annotation or initial values	Người học có khả năng khai báo một Mảng trong Swift bằng cách sử dụng [] và chỉ định kiểu hoặc gán giá trị ban đầu. (Buổi 3.1)	SPECIFIC_IMPL	CIO-ARRAY-DECLARE	ARRAY_OPERATIONS
SIO-SWIFT-ARRAY-SUBSCRIPT	Access an Array element using subscript syntax	Người học có khả năng sử dụng cú pháp chỉ số myArray[index] để đọc hoặc ghi giá trị của một phần tử. (Buổi 3.1)	SPECIFIC_IMPL	CIO-ARRAY-ACCESS-BY-INDEX	ARRAY_OPERATIONS
SIO-SWIFT-HTTP-STATUS-CHECK	Check the HTTP status code of a URLResponse	Người học có khả năng ép kiểu URLResponse thành HTTPURLResponse và kiểm tra thuộc tính statusCode để đảm bảo nó nằm trong phạm vi thành công (2xx). (Buổi 7.9)	SPECIFIC_IMPL	CIO-API-RESPONSE-HANDLING	HTTP_METHODS
SIO-SWIFT-URLSESSION-GET	Perform a GET request with URLSession and async/await	Người học có khả năng sử dụng URLSession.shared.data(from: url) với async/await để thực hiện một yêu cầu GET không đồng bộ. (Buổi 7.8)	SPECIFIC_IMPL	CIO-API-REQUEST	ASYNCHRONOUS_PROG
SIO-SWIFT-JSONDECODER	Decode JSON data using JSONDecoder and Codable	Người học có khả năng sử dụng JSONDecoder để giải mã dữ liệu Data (định dạng JSON) thành một struct Swift tuân thủ Codable. (Buổi 7.4, 7.11)	SPECIFIC_IMPL	CIO-API-DATA-PARSING	JSON_SERIALIZATION
SIO-SWIFTUI-STATE-ANIMATION	Animate SwiftUI View changes based on @State	Người học có khả năng kết hợp một thay đổi của biến `@State` với `.animation()` hoặc `withAnimation` để tạo ra một hiệu ứng chuyển tiếp giữa hai trạng thái giao diện. (Buổi 8.5, 8.6)	SPECIFIC_IMPL	CIO-ANIMATION-STATE-CHANGES	KEYFRAME_ANIMATION
SIO-LTASW-DEFINE-MVP	Define the MVP for a Capstone Project	Người học có khả năng phác thảo các tính năng cốt lõi (MVP) cho dự án tốt nghiệp của mình. (Buổi 12.4)	SPECIFIC_IMPL	CIO-AGILE-MVP	AGILE_PRINCIPLES
SIO-LTASW-PROJECT-DEMO	Present a project demo for mid-review	Người học có khả năng trình bày một bản demo đang hoạt động của dự án tốt nghiệp để nhận phản hồi từ người hướng dẫn và bạn học. (Buổi 12.8)	SPECIFIC_IMPL	CIO-AGILE-FEEDBACK-LOOP	AGILE_PRINCIPLES
SIO-SWIFT-PRIVATE-METHOD	Use 'private' for methods	Người học có khả năng sử dụng từ khóa private để định nghĩa các phương thức trợ giúp (helper methods) chỉ được gọi từ bên trong struct hoặc class đó. (Buổi 9.9)	SPECIFIC_IMPL	CIO-ACCESS-INTERNAL-STATE	ACCESS_MODIFIERS
SIO-SWIFT-PRIVATE-PROPERTY	Use 'private' for properties	Người học có khả năng sử dụng từ khóa private để khai báo các thuộc tính chỉ có thể được truy cập bên trong struct hoặc class chứa nó. (Buổi 2.7, 9.2)	SPECIFIC_IMPL	CIO-ACCESS-INTERNAL-STATE	ACCESS_MODIFIERS
SIO-SWIFTUI-EXTRACT-VIEW	Extract a Reusable SwiftUI View	Người học có khả năng tái cấu trúc một phần giao diện SwiftUI thành một struct View con tùy chỉnh để tái sử dụng. (Buổi 2.11)	SPECIFIC_IMPL	CIO-ABS-UI-COMPONENT	UI_BUILDING_BLOCKS
SIO-SWIFT-FUNC-DEF	Define a Swift Function	Người học có khả năng viết một hàm func trong Swift để đóng gói một khối mã. (Buổi 1.11, 4.1)	SPECIFIC_IMPL	CIO-ABS-PROCEDURAL	FUNC_SYNTAX
SIO-SWIFT-STRUCT-DEF	Define a Swift Struct	Người học có khả năng định nghĩa một struct trong Swift để tạo một kiểu dữ liệu tùy chỉnh nhóm các thuộc tính liên quan. (Buổi 3.5)	SPECIFIC_IMPL	CIO-ABS-DATA	CLASS_DEFINITION
SIO-SWIFT-MVVM-VIEWMODEL	Separate logic into a ViewModel	Người học có khả năng tách logic và trạng thái giao diện vào một class ObservableObject (ViewModel) riêng biệt khỏi SwiftUI View. (Buổi 9.7)	SPECIFIC_IMPL	CIO-ABS-ARCHITECTURAL	MVVM_PATTERN
CIO-LIST-DISPLAY	Display Data in List Views (Hiển thị dữ liệu với List)	Người học có khả năng hiển thị tập hợp dữ liệu có thứ tự bằng một danh sách, bao gồm ánh xạ phần tử sang hàng UI.	CONCEPTUAL_IMPL	ULO-COLLECTION-MANIP	LIST_OPERATIONS, COMPOSITION_PRINCIPLES
SIO-SWIFTUI-LIST-STATIC	Use SwiftUI List to render static items	Người học có khả năng sử dụng `List` kết hợp `ForEach` để hiển thị danh sách các phần tử tĩnh từ một mảng.	SPECIFIC_IMPL	CIO-LIST-DISPLAY	LIST_OPERATIONS
CIO-IDENTIFIABLE-UNIQUE-ID	Assign Unique Identifiers to Collection Items	Người học có khả năng thiết kế và gán định danh duy nhất cho phần tử để phục vụ cập nhật, xóa và hiển thị trong danh sách.	CONCEPTUAL_IMPL	ULO-COLLECTION-MANIP	LIST_OPERATIONS, OBJECT_PROPERTIES
SIO-SWIFT-IDENTIFIABLE-CONFORMANCE	Conform a struct to Identifiable	Người học có khả năng thêm thuộc tính `id` và khai báo tuân thủ `Identifiable` cho một `struct` để dùng với `List`/`ForEach`.	SPECIFIC_IMPL	CIO-IDENTIFIABLE-UNIQUE-ID	LIST_OPERATIONS
CIO-IMAGE-MODIFIER-APPLY	Apply Image Modifiers in UI	Người học có khả năng điều chỉnh hiển thị ảnh bằng các modifiers như sizing, clipping, và overlay nhằm cải thiện bố cục.	CONCEPTUAL_IMPL	ULO-VISUAL-DESIGN-PRINCIPLES	COMPOSITION_PRINCIPLES
SIO-SWIFTUI-IMAGE-MODIFIER	Use SwiftUI Image modifiers	Người học có khả năng sử dụng các modifiers như `.resizable()`, `.scaledToFit()`, `.clipShape()` với `Image`.	SPECIFIC_IMPL	CIO-IMAGE-MODIFIER-APPLY	COMPOSITION_PRINCIPLES
CIO-GEOMETRY-READ	Read Layout Geometry for Responsive UI	Người học có khả năng truy xuất kích thước/vị trí layout để điều chỉnh giao diện thích ứng.	CONCEPTUAL_IMPL	ULO-VISUAL-DESIGN-PRINCIPLES	COMPOSITION_PRINCIPLES
SIO-SWIFTUI-GEOMETRYREADER-BASICS	Use GeometryReader to access size/position	Người học có khả năng sử dụng `GeometryReader` để lấy kích thước và vị trí nhằm điều chỉnh layout.	SPECIFIC_IMPL	CIO-GEOMETRY-READ	COMPOSITION_PRINCIPLES
CIO-ADAPTIVE-LAYOUT-FITS	Build Adaptive Layouts with ViewThatFits	Người học có khả năng chọn biến thể UI phù hợp không gian hiển thị bằng `ViewThatFits`.	CONCEPTUAL_IMPL	ULO-VISUAL-DESIGN-PRINCIPLES	COMPOSITION_PRINCIPLES
SIO-SWIFTUI-VIEWTHATFITS-BASICS	Use ViewThatFits to swap layouts	Người học có khả năng sử dụng `ViewThatFits` để thay thế giữa nhiều bố cục tùy không gian.	SPECIFIC_IMPL	CIO-ADAPTIVE-LAYOUT-FITS	COMPOSITION_PRINCIPLES
CIO-SCROLL-LAYOUT	Compose Scrollable Interfaces	Người học có khả năng tạo bố cục cuộn để trình bày nội dung dài với điều hướng mượt mà.	CONCEPTUAL_IMPL	ULO-VISUAL-DESIGN-PRINCIPLES	COMPOSITION_PRINCIPLES
SIO-SWIFTUI-SCROLLVIEW-USE	Use ScrollView in SwiftUI	Người học có khả năng sử dụng `ScrollView` dọc/ngang để gói nội dung có thể cuộn.	SPECIFIC_IMPL	CIO-SCROLL-LAYOUT	COMPOSITION_PRINCIPLES
CIO-PERF-TOOLS-INTRO	Inspect Performance with Instruments	Người học có khả năng áp dụng công cụ Instruments để đo thời gian, bộ nhớ và xác định bottlenecks.	CONCEPTUAL_IMPL	ULO-DEBUGGING	DEBUGGING_TECH
SIO-INSTRUMENTS-OPEN-RUN	Open and run Instruments traces	Người học có khả năng mở Instruments, chọn template và ghi trace để phân tích.	SPECIFIC_IMPL	CIO-PERF-TOOLS-INTRO	DEBUGGING_TECH
CIO-LOCATION-PERMISSIONS	Request Location Permissions	Người học có khả năng yêu cầu quyền truy cập vị trí và xử lý trạng thái ủy quyền.	CONCEPTUAL_IMPL	ULO-MAP-INTEGRATION	GEOSPATIAL_SERVICES, LOCATION_SERVICES_API
SIO-CLLOCATION-AUTH-REQUEST	Request authorization using Core Location	Người học có khả năng gọi `requestWhenInUseAuthorization()` và xử lý delegate để lấy trạng thái quyền.	SPECIFIC_IMPL	CIO-LOCATION-PERMISSIONS	LOCATION_SERVICES_API
SIO-CONCEPT-2FA-IMPORTANCE	Describe the importance of 2FA for account security	Người học có khả năng giải thích tại sao việc bật 2FA cho các tài khoản trực tuyến (như Apple ID) lại quan trọng trong việc chống lại truy cập trái phép. (Buổi 12.3 giới thiệu)	SPECIFIC_IMPL	CIO-2FA-EXPLANATION	TWO_FACTOR_AUTH
