code	name	description	metadata	created_at	updated_at	concept_codes
KW_LINKED_LIST	linked_list	Keyword from reference glossary: linked_list (related to: linked_list, node, pointer, next, prev)	"{""source"": ""reference_glossary"", ""related_concepts"": [""linked_list"", ""node"", ""pointer"", ""next"", ""prev""], ""extracted_at"": ""2026-08-03T11:55:45.090096""}"	2026-08-03T11:55:45.090099	2026-08-03T11:55:45.090100	[]
KW_HEAP	heap	Keyword from reference glossary: heap (related to: heap, priority_queue, min_heap, max_heap)	"{""source"": ""reference_glossary"", ""related_concepts"": [""heap"", ""priority_queue"", ""min_heap"", ""max_heap""], ""extracted_at"": ""2026-08-03T11:55:45.090314""}"	2026-08-03T11:55:45.090317	2026-08-03T11:55:45.090318	[]
KW_TRIE	trie	Keyword from reference glossary: trie (related to: trie, prefix_tree, autocomplete)	"{""source"": ""reference_glossary"", ""related_concepts"": [""trie"", ""prefix_tree"", ""autocomplete""], ""extracted_at"": ""2026-08-03T11:55:45.090522""}"	2026-08-03T11:55:45.090525	2026-08-03T11:55:45.090525	"[""RETRIEVAL_AUGMENTED_GENERATION"", ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""HYBRID_VECTOR_SPARSE_SEARCH""]"
KW_SORT	sort	Keyword from reference glossary: sort (related to: sort, sorting, quicksort, mergesort, heapsort)	"{""source"": ""reference_glossary"", ""related_concepts"": [""sort"", ""sorting"", ""quicksort"", ""mergesort"", ""heapsort"", ""bubblesort""], ""extracted_at"": ""2026-08-03T11:55:45.090824""}"	2026-08-03T11:55:45.090828	2026-08-03T11:55:45.090829	"[""DIVIDE_CONQUER"", ""BUBBLE_INSERTION_SORT""]"
KW_SEARCH	search	Keyword from reference glossary: search (related to: search, binary_search, linear_search, dfs, bfs)	"{""source"": ""reference_glossary"", ""related_concepts"": [""search"", ""binary_search"", ""linear_search"", ""dfs"", ""bfs""], ""extracted_at"": ""2026-08-03T11:55:45.091103""}"	2026-08-03T11:55:45.091106	2026-08-03T11:55:45.091107	"[""LINEAR_BINARY_SEARCH"", ""LIST_OPERATIONS"", ""USER_PERSONAS"", ""RETRIEVAL_AUGMENTED_GENERATION"", ""VECTOR_EMBEDDING_SEARCH"", ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""HYBRID_VECTOR_SPARSE_SEARCH""]"
KW_RECURSION	recursion	Keyword from reference glossary: recursion (related to: recursion, recursive, base_case, divide_conquer)	"{""source"": ""reference_glossary"", ""related_concepts"": [""recursion"", ""recursive"", ""base_case"", ""divide_conquer""], ""extracted_at"": ""2026-08-03T11:55:45.091351""}"	2026-08-03T11:55:45.091354	2026-08-03T11:55:45.091355	"[""DIVIDE_CONQUER""]"
KW_DYNAMIC_PROGRAMMING	dynamic_programming	Keyword from reference glossary: dynamic_programming (related to: dynamic_programming, dp, memoization, tabulation)	"{""source"": ""reference_glossary"", ""related_concepts"": [""dynamic_programming"", ""dp"", ""memoization"", ""tabulation""], ""extracted_at"": ""2026-08-03T11:55:45.091582""}"	2026-08-03T11:55:45.091585	2026-08-03T11:55:45.091587	"[""DYNAMIC_PROGRAMMING""]"
KW_GREEDY	greedy	Keyword from reference glossary: greedy (related to: greedy, algorithm, optimization)	"{""source"": ""reference_glossary"", ""related_concepts"": [""greedy"", ""algorithm"", ""optimization""], ""extracted_at"": ""2026-08-03T11:55:45.091775""}"	2026-08-03T11:55:45.091778	2026-08-03T11:55:45.091779	"[""SCHEDULING_ALGORITHMS"", ""CLUSTERING_ALGORITHMS"", ""ALGORITHMIC_BIAS_SOCIETY"", ""GREEDY_ALGORITHMS"", ""LINEAR_BINARY_SEARCH"", ""BUBBLE_INSERTION_SORT"", ""EDGE_MODEL_QUANTIZATION"", ""ROBOTIC_PATH_PLANNING"", ""SMALL_LANGUAGE_MODEL_OPTIMIZATION"", ""UNPLUGGED_ALGORITHM_MIMICRY""]"
KW_BACKTRACKING	backtracking	Keyword from reference glossary: backtracking (related to: backtracking, dfs, constraint_satisfaction)	"{""source"": ""reference_glossary"", ""related_concepts"": [""backtracking"", ""dfs"", ""constraint_satisfaction""], ""extracted_at"": ""2026-08-03T11:55:45.091957""}"	2026-08-03T11:55:45.091960	2026-08-03T11:55:45.091961	[]
KW_CPU	cpu	Keyword from reference glossary: cpu (related to: cpu, processor, core, thread, instruction)	"{""source"": ""reference_glossary"", ""related_concepts"": [""cpu"", ""processor"", ""core"", ""thread"", ""instruction""], ""extracted_at"": ""2026-08-03T11:55:45.092222""}"	2026-08-03T11:55:45.092225	2026-08-03T11:55:45.092226	"[""CPU_ARCHITECTURE"", ""FETCH_DECODE_EXECUTE"", ""PROCESS_VS_THREAD"", ""SCHEDULING_ALGORITHMS"", ""LOCATION_SERVICES_API"", ""CORE_DATA_ORM"", ""LARGE_LANGUAGE_MODEL_CONCEPTS""]"
KW_MEMORY	memory	Keyword from reference glossary: memory (related to: memory, ram, rom, cache, register)	"{""source"": ""reference_glossary"", ""related_concepts"": [""memory"", ""ram"", ""rom"", ""cache"", ""register"", ""stack"", ""heap""], ""extracted_at"": ""2026-08-03T11:55:45.092540""}"	2026-08-03T11:55:45.092544	2026-08-03T11:55:45.092545	"[""MEMORY_TYPES"", ""CACHE_HIERARCHY"", ""DMA_CONCEPT"", ""VIRTUAL_MEMORY"", ""FRONTEND_FRAMEWORKS"", ""BACKEND_FRAMEWORKS"", ""EVENT_BASED_PROGRAMMING"", ""KEYFRAME_ANIMATION"", ""DYNAMIC_PROGRAMMING"", ""SQL_SELECT""]"
KW_DISK	disk	Keyword from reference glossary: disk (related to: disk, storage, ssd, hdd, file_system)	"{""source"": ""reference_glossary"", ""related_concepts"": [""disk"", ""storage"", ""ssd"", ""hdd"", ""file_system""], ""extracted_at"": ""2026-08-03T11:55:45.092807""}"	2026-08-03T11:55:45.092810	2026-08-03T11:55:45.092810	"[""HDD_VS_SSD"", ""KEY_VALUE_PERSISTENCE"", ""BATTERY_MANAGEMENT_ALGORITHMS""]"
KW_NETWORK	network	Keyword from reference glossary: network (related to: network, tcp, udp, ip, http)	"{""source"": ""reference_glossary"", ""related_concepts"": [""network"", ""tcp"", ""udp"", ""ip"", ""http"", ""dns"", ""socket""], ""extracted_at"": ""2026-08-03T11:55:45.093145""}"	2026-08-03T11:55:45.093148	2026-08-03T11:55:45.093149	"[""ROUTERS_SWITCHES_CONCEPT"", ""NETWORK_TOPOLOGIES_CONCEPT"", ""AGILE_PRINCIPLES"", ""NEURAL_NETWORKS_BASICS"", ""RENDERING_PIPELINE"", ""IMAGE_WARPING"", ""COMPOSITION_PRINCIPLES"", ""CIRCUIT_PRINCIPLES_CONCEPT"", ""OSI_MODEL"", ""TCP_IP_MODEL""]"
KW_PROCESS	process	Keyword from reference glossary: process (related to: process, thread, scheduler, context_switch)	"{""source"": ""reference_glossary"", ""related_concepts"": [""process"", ""thread"", ""scheduler"", ""context_switch""], ""extracted_at"": ""2026-08-03T11:55:45.093360""}"	2026-08-03T11:55:45.093363	2026-08-03T11:55:45.093364	"[""PROCESS_VS_THREAD"", ""DATA_CLEANING_TECHNIQUES"", ""MAPREDUCE_CONCEPT"", ""USER_CENTERED_DESIGN"", ""DNS_LOOKUP"", ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS"", ""PHOTOGRAMMETRY_AND_POINT_CLOUD""]"
KW_OS	os	Keyword from reference glossary: os (related to: os, operating_system, kernel, syscall, driver)	"{""source"": ""reference_glossary"", ""related_concepts"": [""os"", ""operating_system"", ""kernel"", ""syscall"", ""driver""], ""extracted_at"": ""2026-08-03T11:55:45.093630""}"	2026-08-03T11:55:45.093633	2026-08-03T11:55:45.093634	"[""TROUBLESHOOTING_METHODOLOGY_CONCEPT"", ""SBC_BASICS"", ""PROBLEM_DECOMPOSITION"", ""RELATIONAL_VS_NONRELATIONAL"", ""CHART_TYPES"", ""PERSONAS_AND_SCENARIOS"", ""IMAGE_COMPOSITING"", ""COMPOSITION_PRINCIPLES"", ""OSI_MODEL"", ""TRUTH_TABLES""]"
KW_HTML	html	Keyword from reference glossary: html (related to: html, tag, element, attribute, dom)	"{""source"": ""reference_glossary"", ""related_concepts"": [""html"", ""tag"", ""element"", ""attribute"", ""dom""], ""extracted_at"": ""2026-08-03T11:55:45.093932""}"	2026-08-03T11:55:45.093935	2026-08-03T11:55:45.093936	"[""IMAGE_COMPOSITING"", ""OBJECT_PROPERTIES"", ""BASIC_MECHANISMS_CONCEPT"", ""HTML_STRUCTURE"", ""DOM_MANIPULATION"", ""CLASS_DEFINITION"", ""DNS_LOOKUP"", ""SCREEN_READERS"", ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""NATURAL_LANGUAGE_PARSING""]"
KW_CSS	css	Keyword from reference glossary: css (related to: css, selector, property, value, layout)	"{""source"": ""reference_glossary"", ""related_concepts"": [""css"", ""selector"", ""property"", ""value"", ""layout"", ""flexbox"", ""grid""], ""extracted_at"": ""2026-08-03T11:55:45.094267""}"	2026-08-03T11:55:45.094270	2026-08-03T11:55:45.094271	"[""COPYRIGHT_CREATIVE_COMMONS"", ""COMPOSITION_PRINCIPLES"", ""CSS_SELECTORS"", ""WIREFRAMING"", ""KEY_VALUE_PERSISTENCE"", ""LEVEL_LAYOUT"", ""SINGULAR_VALUE_DECOMPOSITION"", ""LAYOUT_GRID_AND_COMPOSITION_RULES"", ""SMART_GRID_ENERGY_OPTIMIZATION""]"
KW_JAVASCRIPT	javascript	Keyword from reference glossary: javascript (related to: javascript, js, ecmascript, typescript, ts)	"{""source"": ""reference_glossary"", ""related_concepts"": [""javascript"", ""js"", ""ecmascript"", ""typescript"", ""ts""], ""extracted_at"": ""2026-08-03T11:55:45.094535""}"	2026-08-03T11:55:45.094538	2026-08-03T11:55:45.094539	"[""SCRUM_ROLES_EVENTS"", ""CHART_TYPES"", ""IOT_SECURITY_THREATS"", ""BASIC_ELECTRONIC_COMPONENTS_CONCEPT"", ""BREAKPOINTS"", ""PHISHING_IDENTIFICATION"", ""IMMUTABILITY_CONCEPT"", ""EVENT_HANDLERS_CONCEPT"", ""SHARED_EDITING_ETIQUETTE"", ""VIEW_TRANSITIONS""]"
KW_DOM	dom	Keyword from reference glossary: dom (related to: dom, document, element, event, node)	"{""source"": ""reference_glossary"", ""related_concepts"": [""dom"", ""document"", ""element"", ""event"", ""node""], ""extracted_at"": ""2026-08-03T11:55:45.094821""}"	2026-08-03T11:55:45.094824	2026-08-03T11:55:45.094825	"[""SCRUM_ROLES_EVENTS"", ""EVENT_BASED_PROGRAMMING"", ""HTML_STRUCTURE"", ""DOM_MANIPULATION"", ""PROBABILITY_BASICS"", ""EVENT_HANDLERS_CONCEPT"", ""DNS_LOOKUP"", ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS""]"
KW_API	api	Keyword from reference glossary: api (related to: api, rest, graphql, endpoint, request)	"{""source"": ""reference_glossary"", ""related_concepts"": [""api"", ""rest"", ""graphql"", ""endpoint"", ""request"", ""response""], ""extracted_at"": ""2026-08-03T11:55:45.095132""}"	2026-08-03T11:55:45.095135	2026-08-03T11:55:45.095136	"[""FEEDBACK_AND_RESPONSE"", ""CYBERBULLYING"", ""API_INTEGRATION"", ""REST_PRINCIPLES"", ""HTTP_METHODS"", ""LOCATION_SERVICES_API"", ""MEDIA_PICKER_API"", ""LOCAL_NOTIFICATION_API"", ""CORE_DATA_ORM"", ""SMART_GRID_ENERGY_OPTIMIZATION""]"
KW_JSON	json	Keyword from reference glossary: json (related to: json, serialize, deserialize, parse, stringify)	"{""source"": ""reference_glossary"", ""related_concepts"": [""json"", ""serialize"", ""deserialize"", ""parse"", ""stringify""], ""extracted_at"": ""2026-08-03T11:55:45.095406""}"	2026-08-03T11:55:45.095409	2026-08-03T11:55:45.095410	"[""JSON_SERIALIZATION"", ""HYBRID_VECTOR_SPARSE_SEARCH""]"
KW_XML	xml	Keyword from reference glossary: xml (related to: xml, tag, attribute, namespace, schema)	"{""source"": ""reference_glossary"", ""related_concepts"": [""xml"", ""tag"", ""attribute"", ""namespace"", ""schema""], ""extracted_at"": ""2026-08-03T11:55:45.095713""}"	2026-08-03T11:55:45.095717	2026-08-03T11:55:45.095718	"[""IMAGE_COMPOSITING"", ""OBJECT_PROPERTIES"", ""BASIC_MECHANISMS_CONCEPT"", ""CLASS_DEFINITION"", ""NATURAL_LANGUAGE_PARSING""]"
KW_SQL	sql	Keyword from reference glossary: sql (related to: sql, query, select, insert, update)	"{""source"": ""reference_glossary"", ""related_concepts"": [""sql"", ""query"", ""select"", ""insert"", ""update"", ""delete"", ""join""], ""extracted_at"": ""2026-08-03T11:55:45.096055""}"	2026-08-03T11:55:45.096059	2026-08-03T11:55:45.096059	"[""RELATIONAL_VS_NONRELATIONAL"", ""CHART_TYPES"", ""BUBBLE_INSERTION_SORT"", ""IF_ELSE_STATEMENT"", ""SWITCH_CASE"", ""CSS_SELECTORS"", ""DOM_MANIPULATION"", ""SQL_SELECT"", ""SQL_JOIN"", ""GAME_LOOP""]"
KW_DATABASE	database	Keyword from reference glossary: database (related to: database, table, row, column, index)	"{""source"": ""reference_glossary"", ""related_concepts"": [""database"", ""table"", ""row"", ""column"", ""index"", ""transaction""], ""extracted_at"": ""2026-08-03T11:55:45.096354""}"	2026-08-03T11:55:45.096357	2026-08-03T11:55:45.096358	"[""FILE_ALLOCATION"", ""RELATIONAL_VS_NONRELATIONAL"", ""TYPES_OF_AI"", ""TRUTH_TABLES"", ""ARRAY_OPERATIONS"", ""DATABASE_NORMALIZATION"", ""VECTOR_EMBEDDING_SEARCH""]"
KW_NOSQL	nosql	Keyword from reference glossary: nosql (related to: nosql, document, collection, mongodb, redis)	"{""source"": ""reference_glossary"", ""related_concepts"": [""nosql"", ""document"", ""collection"", ""mongodb"", ""redis""], ""extracted_at"": ""2026-08-03T11:55:45.096609""}"	2026-08-03T11:55:45.096612	2026-08-03T11:55:45.096613	"[""RELATIONAL_VS_NONRELATIONAL"", ""HTML_STRUCTURE"", ""SCIENTIFIC_INQUIRY_METHOD""]"
KW_TEST	test	Keyword from reference glossary: test (related to: test, unit_test, integration_test, e2e_test)	"{""source"": ""reference_glossary"", ""related_concepts"": [""test"", ""unit_test"", ""integration_test"", ""e2e_test""], ""extracted_at"": ""2026-08-03T11:55:45.096854""}"	2026-08-03T11:55:45.096857	2026-08-03T11:55:45.096858	"[""AI_HISTORY_MILESTONES"", ""UNIT_TESTING"", ""USABILITY_TESTING"", ""AI_ARTIFACT_VERIFICATION_AND_EVALUATION""]"
KW_ASSERT	assert	Keyword from reference glossary: assert (related to: assert, expect, verify, check)	"{""source"": ""reference_glossary"", ""related_concepts"": [""assert"", ""expect"", ""verify"", ""check""], ""extracted_at"": ""2026-08-03T11:55:45.097093""}"	2026-08-03T11:55:45.097096	2026-08-03T11:55:45.097097	"[""INFORMATION_CREDIBILITY"", ""UNIT_TESTING"", ""FORMAL_PROGRAM_VERIFICATION""]"
KW_MOCK	mock	Keyword from reference glossary: mock (related to: mock, stub, spy, fake, test_double)	"{""source"": ""reference_glossary"", ""related_concepts"": [""mock"", ""stub"", ""spy"", ""fake"", ""test_double""], ""extracted_at"": ""2026-08-03T11:55:45.097364""}"	2026-08-03T11:55:45.097368	2026-08-03T11:55:45.097368	"[""PROTOTYPING""]"
KW_COVERAGE	coverage	Keyword from reference glossary: coverage (related to: coverage, code_coverage, branch_coverage)	"{""source"": ""reference_glossary"", ""related_concepts"": [""coverage"", ""code_coverage"", ""branch_coverage""], ""extracted_at"": ""2026-08-03T11:55:45.097562""}"	2026-08-03T11:55:45.097565	2026-08-03T11:55:45.097566	[]
KW_GIT	git	Keyword from reference glossary: git (related to: git, commit, push, pull, merge)	"{""source"": ""reference_glossary"", ""related_concepts"": [""git"", ""commit"", ""push"", ""pull"", ""merge"", ""branch"", ""rebase""], ""extracted_at"": ""2026-08-03T11:55:45.097908""}"	2026-08-03T11:55:45.097912	2026-08-03T11:55:45.097913	"[""DIGITAL_ANALOG_IO"", ""VERSION_CONTROL_WORKFLOW"", ""DIGITAL_IDENTITY"", ""DIGITAL_FOOTPRINT"", ""DIGITAL_DIVIDE"", ""BASIC_MECHANISMS_CONCEPT"", ""DIVIDE_CONQUER"", ""LOGIC_GATES"", ""SWITCH_CASE"", ""STACK_OPERATIONS""]"
KW_GITHUB	github	Keyword from reference glossary: github (related to: github, gitlab, bitbucket, pr, mr)	"{""source"": ""reference_glossary"", ""related_concepts"": [""github"", ""gitlab"", ""bitbucket"", ""pr"", ""mr"", ""review""], ""extracted_at"": ""2026-08-03T11:55:45.098209""}"	2026-08-03T11:55:45.098213	2026-08-03T11:55:45.098214	"[""PROCESS_VS_THREAD"", ""TROUBLESHOOTING_METHODOLOGY_CONCEPT"", ""ERROR_MESSAGES_CONCEPT"", ""PROBLEM_DECOMPOSITION"", ""AGILE_PRINCIPLES"", ""SCRUM_ROLES_EVENTS"", ""FRONTEND_FRAMEWORKS"", ""BACKEND_FRAMEWORKS"", ""DATA_CLEANING_TECHNIQUES"", ""CHART_TYPES""]"
KW_ENCRYPT	encrypt	Keyword from reference glossary: encrypt (related to: encrypt, decrypt, cipher, aes, rsa)	"{""source"": ""reference_glossary"", ""related_concepts"": [""encrypt"", ""decrypt"", ""cipher"", ""aes"", ""rsa""], ""extracted_at"": ""2026-08-03T11:55:45.098495""}"	2026-08-03T11:55:45.098498	2026-08-03T11:55:45.098499	"[""AGENT_MEMORY_SYSTEMS"", ""PUBLIC_KEY_INFRASTRUCTURE""]"
KW_AUTH	auth	Keyword from reference glossary: auth (related to: auth, authentication, authorization, oauth, jwt)	"{""source"": ""reference_glossary"", ""related_concepts"": [""auth"", ""authentication"", ""authorization"", ""oauth"", ""jwt"", ""session""], ""extracted_at"": ""2026-08-03T11:55:45.098790""}"	2026-08-03T11:55:45.098793	2026-08-03T11:55:45.098794	"[""PASSWORD_STRENGTH_CONCEPT"", ""TWO_FACTOR_AUTH"", ""IDENTITY_AND_ACCESS_MANAGEMENT"", ""PUBLIC_KEY_INFRASTRUCTURE""]"
KW_SSL	ssl	Keyword from reference glossary: ssl (related to: ssl, tls, certificate, https, pki)	"{""source"": ""reference_glossary"", ""related_concepts"": [""ssl"", ""tls"", ""certificate"", ""https"", ""pki""], ""extracted_at"": ""2026-08-03T11:55:45.099083""}"	2026-08-03T11:55:45.099086	2026-08-03T11:55:45.099087	"[""MAP_INTEGRATION"", ""PUBLIC_KEY_INFRASTRUCTURE""]"
KW_MODEL	model	Keyword from reference glossary: model (related to: model, neural_network, training, inference, weights)	"{""source"": ""reference_glossary"", ""related_concepts"": [""model"", ""neural_network"", ""training"", ""inference"", ""weights""], ""extracted_at"": ""2026-08-03T11:55:45.099331""}"	2026-08-03T11:55:45.099334	2026-08-03T11:55:45.099335	"[""CLOUD_MODELS_IAAS_PAAS_SAAS"", ""CLOUD_DEPLOYMENT_MODELS"", ""AI_BIAS"", ""SIMULATION_MODELING"", ""EVENT_BASED_PROGRAMMING"", ""BOOLEAN_OPERATIONS_3D"", ""MESH_EXTRUSION"", ""POLYGON_MESH"", ""OSI_MODEL"", ""TCP_IP_MODEL""]"
KW_TENSOR	tensor	Keyword from reference glossary: tensor (related to: tensor, matrix, vector, dimension, shape)	"{""source"": ""reference_glossary"", ""related_concepts"": [""tensor"", ""matrix"", ""vector"", ""dimension"", ""shape""], ""extracted_at"": ""2026-08-03T11:55:45.099589""}"	2026-08-03T11:55:45.099592	2026-08-03T11:55:45.099593	"[""2D_3D_TRANSFORMATIONS_MATH"", ""QR_CODE_GENERATION"", ""STROKE_PROPERTIES"", ""SHAPE_BUILDING"", ""RETRIEVAL_AUGMENTED_GENERATION"", ""VECTOR_EMBEDDING_SEARCH"", ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""HYBRID_VECTOR_SPARSE_SEARCH"", ""SINGULAR_VALUE_DECOMPOSITION""]"
KW_GRADIENT	gradient	Keyword from reference glossary: gradient (related to: gradient, backpropagation, optimizer, learning_rate)	"{""source"": ""reference_glossary"", ""related_concepts"": [""gradient"", ""backpropagation"", ""optimizer"", ""learning_rate""], ""extracted_at"": ""2026-08-03T11:55:45.099808""}"	2026-08-03T11:55:45.099812	2026-08-03T11:55:45.099812	"[""GRADIENT_DESCENT_OPTIMIZATION""]"
KW_DATASET	dataset	Keyword from reference glossary: dataset (related to: dataset, training_data, validation, test, batch)	"{""source"": ""reference_glossary"", ""related_concepts"": [""dataset"", ""training_data"", ""validation"", ""test"", ""batch""], ""extracted_at"": ""2026-08-03T11:55:45.100063""}"	2026-08-03T11:55:45.100066	2026-08-03T11:55:45.100067	"[""AI_HISTORY_MILESTONES"", ""UNIT_TESTING"", ""USABILITY_TESTING"", ""AI_ARTIFACT_VERIFICATION_AND_EVALUATION""]"
KW_SWIFT	swift	Keyword from reference glossary: swift (related to: swift, ios, macos, xcode, cocoa)	"{""source"": ""reference_glossary"", ""related_concepts"": [""swift"", ""ios"", ""macos"", ""xcode"", ""cocoa""], ""extracted_at"": ""2026-08-03T11:55:45.100350""}"	2026-08-03T11:55:45.100359	2026-08-03T11:55:45.100360	"[""PERSONAS_AND_SCENARIOS""]"
KW_OPTIONAL	optional	Keyword from reference glossary: optional (related to: optional, nil, unwrap, binding, guard)	"{""source"": ""reference_glossary"", ""related_concepts"": [""optional"", ""nil"", ""unwrap"", ""binding"", ""guard""], ""extracted_at"": ""2026-08-03T11:55:45.100614""}"	2026-08-03T11:55:45.100617	2026-08-03T11:55:45.100618	"[""TWO_WAY_BINDING"", ""AI_GOVERNANCE_AND_RED_TEAMING""]"
KW_PROTOCOL	protocol	Keyword from reference glossary: protocol (related to: protocol, conformance, extension, pat)	"{""source"": ""reference_glossary"", ""related_concepts"": [""protocol"", ""conformance"", ""extension"", ""pat""], ""extracted_at"": ""2026-08-03T11:55:45.100844""}"	2026-08-03T11:55:45.100847	2026-08-03T11:55:45.100848	"[""CREATIONAL_PATTERNS"", ""STRUCTURAL_PATTERNS"", ""BEHAVIORAL_PATTERNS"", ""IOT_PROTOCOLS_MQTT_CONCEPT"", ""STROKE_PROPERTIES"", ""SHAPE_BUILDING"", ""TCP_IP_MODEL"", ""USER_PERSONAS"", ""METHOD_OVERRIDING"", ""MVVM_PATTERN""]"
KW_CLOSURE	closure	Keyword from reference glossary: closure (related to: closure, capture, escaping, autoclosure)	"{""source"": ""reference_glossary"", ""related_concepts"": [""closure"", ""capture"", ""escaping"", ""autoclosure""], ""extracted_at"": ""2026-08-03T11:55:45.101083""}"	2026-08-03T11:55:45.101086	2026-08-03T11:55:45.101087	"[""FIRST_CLASS_FUNCTIONS_CONCEPT""]"
