code	name	description	metadata	created_at	updated_at	concept_codes
KW_INOUT	inout	Programming token: inout (related: inout, reference, swift, pass_by_reference)	"{""source"": ""reference_glossary"", ""related_terms"": [""inout"", ""reference"", ""swift"", ""pass_by_reference""], ""extracted_at"": ""2026-08-03T12:28:05.427654""}"	2026-08-03T12:28:05.427657	2026-08-03T12:28:05.427658	"[""REFERENCE_TYPE_DECLARATION""]"
KW_WEAK	weak	Programming token: weak (related: weak, reference, memory, arc)	"{""source"": ""reference_glossary"", ""related_terms"": [""weak"", ""reference"", ""memory"", ""arc"", ""avoid_retain_cycle""], ""extracted_at"": ""2026-08-03T12:28:05.427771""}"	2026-08-03T12:28:05.427774	2026-08-03T12:28:05.427775	"[""REFERENCE_TYPE_DECLARATION"", ""MEMORY_TYPES"", ""DMA_CONCEPT"", ""VIRTUAL_MEMORY"", ""AGENT_MEMORY_SYSTEMS"", ""COMPUTE_IN_MEMORY_ACCELERATION"", ""CPU_ARCHITECTURE"", ""CACHE_HIERARCHY""]"
KW_UNOWNED	unowned	Programming token: unowned (related: unowned, reference, memory, arc)	"{""source"": ""reference_glossary"", ""related_terms"": [""unowned"", ""reference"", ""memory"", ""arc"", ""non_owning""], ""extracted_at"": ""2026-08-03T12:28:05.427870""}"	2026-08-03T12:28:05.427873	2026-08-03T12:28:05.427874	"[""REFERENCE_TYPE_DECLARATION"", ""MEMORY_TYPES"", ""DMA_CONCEPT"", ""VIRTUAL_MEMORY"", ""AGENT_MEMORY_SYSTEMS"", ""COMPUTE_IN_MEMORY_ACCELERATION"", ""CPU_ARCHITECTURE"", ""CACHE_HIERARCHY""]"
KW_GENERIC	generic	Programming token: generic (related: generic, type_parameter, parametric_polymorphism, type_safety)	"{""source"": ""reference_glossary"", ""related_terms"": [""generic"", ""type_parameter"", ""parametric_polymorphism"", ""type_safety""], ""extracted_at"": ""2026-08-03T12:28:05.427951""}"	2026-08-03T12:28:05.427954	2026-08-03T12:28:05.427955	"[""METHOD_OVERRIDING""]"
KW_WHERE	where	Programming token: where (related: where, filter, condition, predicate)	"{""source"": ""reference_glossary"", ""related_terms"": [""where"", ""filter"", ""condition"", ""predicate"", ""clause""], ""extracted_at"": ""2026-08-03T12:28:05.428058""}"	2026-08-03T12:28:05.428060	2026-08-03T12:28:05.428061	"[""SQL_SELECT"", ""WHILE_LOOP"", ""DIGITAL_FILTERING_AND_SAMPLING""]"
KW_ASSOCIATEDTYPE	associatedtype	Programming token: associatedtype (related: associatedtype, protocol, generic, pat)	"{""source"": ""reference_glossary"", ""related_terms"": [""associatedtype"", ""protocol"", ""generic"", ""pat"", ""swift""], ""extracted_at"": ""2026-08-03T12:28:05.428171""}"	2026-08-03T12:28:05.428174	2026-08-03T12:28:05.428174	"[""MODEL_CONTEXT_PROTOCOL_STANDARD"", ""QUANTUM_KEY_DISTRIBUTION_QKD"", ""CREATIONAL_PATTERNS"", ""STRUCTURAL_PATTERNS"", ""BEHAVIORAL_PATTERNS"", ""IOT_MESSAGING_PROTOCOLS"", ""MVVM_PATTERN"", ""ROBOTIC_PATH_PLANNING""]"
KW_STRING	string	Programming token: string (related: string, text, unicode, utf8)	"{""source"": ""reference_glossary"", ""related_terms"": [""string"", ""text"", ""unicode"", ""utf8"", ""ascii"", ""sequence""], ""extracted_at"": ""2026-08-03T12:28:05.428293""}"	2026-08-03T12:28:05.428295	2026-08-03T12:28:05.428296	"[""REFERENCE_TYPE_DECLARATION"", ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""MATERIAL_AND_TEXTURE"", ""MODEL_CONTEXT_PROTOCOL_STANDARD""]"
KW_INT	int	Programming token: int (related: int, integer, whole_number, signed)	"{""source"": ""reference_glossary"", ""related_terms"": [""int"", ""integer"", ""whole_number"", ""signed"", ""primitive""], ""extracted_at"": ""2026-08-03T12:28:05.428409""}"	2026-08-03T12:28:05.428412	2026-08-03T12:28:05.428413	"[""PRIMITIVE_TYPE_DECLARATION"", ""IO_METHODS_POLLING_INTERRUPT"", ""ERROR_MESSAGES_CONCEPT"", ""DIGITAL_FOOTPRINT"", ""BREAKPOINTS"", ""API_INTEGRATION"", ""MAP_INTEGRATION"", ""PHYSICS_CONSTRAINTS_CONCEPT""]"
KW_FLOAT	float	Programming token: float (related: float, floating_point, decimal, real)	"{""source"": ""reference_glossary"", ""related_terms"": [""float"", ""floating_point"", ""decimal"", ""real"", ""ieee754""], ""extracted_at"": ""2026-08-03T12:28:05.428512""}"	2026-08-03T12:28:05.428515	2026-08-03T12:28:05.428515	"[""WEARABLE_PHYSIOLOGICAL_MONITORING"", ""SPATIAL_COMPUTING_XR_MAPPING""]"
KW_DOUBLE	double	Programming token: double (related: double, float64, precision, floating_point)	"{""source"": ""reference_glossary"", ""related_terms"": [""double"", ""float64"", ""precision"", ""floating_point""], ""extracted_at"": ""2026-08-03T12:28:05.428599""}"	2026-08-03T12:28:05.428602	2026-08-03T12:28:05.428602	"[""PHYSICAL_FLUID_DYNAMICS_SIMULATION""]"
KW_BOOL	bool	Programming token: bool (related: bool, boolean, true, false)	"{""source"": ""reference_glossary"", ""related_terms"": [""bool"", ""boolean"", ""true"", ""false"", ""logic"", ""predicate""], ""extracted_at"": ""2026-08-03T12:28:05.428724""}"	2026-08-03T12:28:05.428727	2026-08-03T12:28:05.428727	"[""BOOLEAN_OPERATIONS_3D"", ""TRUTH_TABLES"", ""PRIMITIVE_TYPE_DECLARATION"", ""PROPOSITIONAL_LOGIC"", ""LOGIC_GATES"", ""QUANTUM_LOGIC_GATES"", ""LOGIC_ERRORS"", ""WEARABLE_PHYSIOLOGICAL_MONITORING""]"
KW_VOID	void	Programming token: void (related: void, no_return, unit, empty)	"{""source"": ""reference_glossary"", ""related_terms"": [""void"", ""no_return"", ""unit"", ""empty"", ""procedure""], ""extracted_at"": ""2026-08-03T12:28:05.428829""}"	2026-08-03T12:28:05.428831	2026-08-03T12:28:05.428832	"[""UNIT_TESTING""]"
KW_NULL	null	Programming token: null (related: null, nil, none, empty)	"{""source"": ""reference_glossary"", ""related_terms"": [""null"", ""nil"", ""none"", ""empty"", ""absence"", ""pointer""], ""extracted_at"": ""2026-08-03T12:28:05.428957""}"	2026-08-03T12:28:05.428960	2026-08-03T12:28:05.428961	"[""PRIMITIVE_TYPE_DECLARATION"", ""REFERENCE_TYPE_DECLARATION""]"
KW_NIL	nil	Programming token: nil (related: nil, null, none, optional)	"{""source"": ""reference_glossary"", ""related_terms"": [""nil"", ""null"", ""none"", ""optional"", ""absence"", ""swift""], ""extracted_at"": ""2026-08-03T12:28:05.429083""}"	2026-08-03T12:28:05.429086	2026-08-03T12:28:05.429087	"[""PRIMITIVE_TYPE_DECLARATION"", ""REFERENCE_TYPE_DECLARATION""]"
KW_OPTIONAL	optional	Programming token: optional (related: optional, nil, unwrap, binding)	"{""source"": ""reference_glossary"", ""related_terms"": [""optional"", ""nil"", ""unwrap"", ""binding"", ""guard"", ""swift""], ""extracted_at"": ""2026-08-03T12:28:05.429209""}"	2026-08-03T12:28:05.429212	2026-08-03T12:28:05.429213	"[""TWO_WAY_BINDING""]"
KW_ARRAY	array	Programming token: array (related: array, list, collection, index)	"{""source"": ""reference_glossary"", ""related_terms"": [""array"", ""list"", ""collection"", ""index"", ""element"", ""contiguous""], ""extracted_at"": ""2026-08-03T12:28:05.429327""}"	2026-08-03T12:28:05.429330	2026-08-03T12:28:05.429331	"[""ARRAY_OPERATIONS"", ""LIST_OPERATIONS"", ""FILE_ALLOCATION"", ""PROBABILISTIC_VS_DETERMINISTIC_REASONING""]"
KW_LIST	list	Programming token: list (related: list, array, collection, sequence)	"{""source"": ""reference_glossary"", ""related_terms"": [""list"", ""array"", ""collection"", ""sequence"", ""ordered""], ""extracted_at"": ""2026-08-03T12:28:05.429432""}"	2026-08-03T12:28:05.429435	2026-08-03T12:28:05.429436	"[""LIST_OPERATIONS"", ""ARRAY_OPERATIONS"", ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""PROBABILISTIC_VS_DETERMINISTIC_REASONING""]"
KW_MAP	map	Programming token: map (related: map, transform, functor, fp)	"{""source"": ""reference_glossary"", ""related_terms"": [""map"", ""transform"", ""functor"", ""fp"", ""collection""], ""extracted_at"": ""2026-08-03T12:28:05.429542""}"	2026-08-03T12:28:05.429545	2026-08-03T12:28:05.429545	"[""MAP_INTEGRATION"", ""TRANSFORMATION_OPERATIONS"", ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""MAPREDUCE_CONCEPT"", ""2D_3D_TRANSFORMATIONS_MATH"", ""MATERIAL_AND_TEXTURE"", ""TRANSFORMER_ARCHITECTURE"", ""SIMULTANEOUS_LOCALIZATION_MAPPING""]"
KW_DICTIONARY	dictionary	Programming token: dictionary (related: dictionary, map, key_value, hash_table)	"{""source"": ""reference_glossary"", ""related_terms"": [""dictionary"", ""map"", ""key_value"", ""hash_table"", ""lookup""], ""extracted_at"": ""2026-08-03T12:28:05.429643""}"	2026-08-03T12:28:05.429646	2026-08-03T12:28:05.429647	"[""MAP_INTEGRATION"", ""DNS_LOOKUP"", ""MAPREDUCE_CONCEPT"", ""MATERIAL_AND_TEXTURE"", ""SIMULTANEOUS_LOCALIZATION_MAPPING"", ""SPATIAL_COMPUTING_XR_MAPPING""]"
KW_TUPLE	tuple	Programming token: tuple (related: tuple, record, fixed_size, heterogeneous)	"{""source"": ""reference_glossary"", ""related_terms"": [""tuple"", ""record"", ""fixed_size"", ""heterogeneous"", ""immutable""], ""extracted_at"": ""2026-08-03T12:28:05.429746""}"	2026-08-03T12:28:05.429748	2026-08-03T12:28:05.429749	"[""HTML_STRUCTURE"", ""PUBLIC_KEY_INFRASTRUCTURE"", ""DURABLE_AGENT_STATE_MANAGEMENT""]"
KW_PLUS	plus	Programming token: plus (related: addition, arithmetic, concatenation, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""addition"", ""arithmetic"", ""concatenation"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.429836""}"	2026-08-03T12:28:05.429839	2026-08-03T12:28:05.429840	"[""LIST_OPERATIONS"", ""VIRTUAL_MEMORY""]"
KW_MINUS	minus	Programming token: minus (related: subtraction, arithmetic, negation, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""subtraction"", ""arithmetic"", ""negation"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.429925""}"	2026-08-03T12:28:05.429928	2026-08-03T12:28:05.429929	"[""PROPOSITIONAL_LOGIC"", ""BOOLEAN_OPERATIONS_3D""]"
KW_MULTIPLY	multiply	Programming token: multiply (related: multiplication, arithmetic, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""multiplication"", ""arithmetic"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.429997""}"	2026-08-03T12:28:05.430000	2026-08-03T12:28:05.430000	"[""PROPOSITIONAL_LOGIC"", ""LAYER_BLEND_MODES""]"
KW_DIVIDE	divide	Programming token: divide (related: division, arithmetic, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""division"", ""arithmetic"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430070""}"	2026-08-03T12:28:05.430073	2026-08-03T12:28:05.430074	"[""DIGITAL_DIVIDE"", ""DIVIDE_CONQUER""]"
KW_MODULO	modulo	Programming token: modulo (related: modulo, remainder, arithmetic, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""modulo"", ""remainder"", ""arithmetic"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430153""}"	2026-08-03T12:28:05.430155	2026-08-03T12:28:05.430156	"[""PWM"", ""PROBLEM_DECOMPOSITION""]"
KW_AND	and	Programming token: and (related: logical_and, boolean, short_circuit, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""logical_and"", ""boolean"", ""short_circuit"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430254""}"	2026-08-03T12:28:05.430257	2026-08-03T12:28:05.430257	"[""MOTOR_CONTROL"", ""ROUTERS_SWITCHES_CONCEPT"", ""SCRUM_ROLES_EVENTS"", ""AI_HISTORY_MILESTONES"", ""PERSONAS_AND_SCENARIOS"", ""AFFORDANCES_SIGNIFIERS"", ""FEEDBACK_AND_RESPONSE"", ""CYBERBULLYING""]"
KW_OR	or	Programming token: or (related: logical_or, boolean, short_circuit, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""logical_or"", ""boolean"", ""short_circuit"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430360""}"	2026-08-03T12:28:05.430363	2026-08-03T12:28:05.430364	"[""LOGIC_GATES"", ""BOOLEAN_OPERATIONS_3D"", ""TRUTH_TABLES"", ""PRIMITIVE_TYPE_DECLARATION"", ""PROPOSITIONAL_LOGIC"", ""MEMORY_TYPES"", ""DMA_CONCEPT"", ""SCHEDULING_ALGORITHMS""]"
KW_NOT	not	Programming token: not (related: logical_not, boolean, negation, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""logical_not"", ""boolean"", ""negation"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430452""}"	2026-08-03T12:28:05.430454	2026-08-03T12:28:05.430455	"[""LOGIC_GATES"", ""BOOLEAN_OPERATIONS_3D"", ""TRUTH_TABLES"", ""PRIMITIVE_TYPE_DECLARATION"", ""PROPOSITIONAL_LOGIC"", ""BIG_O_NOTATION"", ""LOCAL_NOTIFICATION_API""]"
KW_EQ	eq	Programming token: eq (related: equality, comparison, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""equality"", ""comparison"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430527""}"	2026-08-03T12:28:05.430530	2026-08-03T12:28:05.430531	"[""QUEUE_OPERATIONS"", ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""ULTRA_LOW_LATENCY_HFT_ARCHITECTURE""]"
KW_NEQ	neq	Programming token: neq (related: inequality, comparison, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""inequality"", ""comparison"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430601""}"	2026-08-03T12:28:05.430603	2026-08-03T12:28:05.430604	"[""PROPOSITIONAL_LOGIC""]"
KW_LT	lt	Programming token: lt (related: less_than, comparison, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""less_than"", ""comparison"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430684""}"	2026-08-03T12:28:05.430686	2026-08-03T12:28:05.430687	"[""MULTI_AGENT_COOPERATION"", ""TINYML_INFERENCE"", ""SIMULTANEOUS_LOCALIZATION_MAPPING"", ""DIGITAL_FILTERING_AND_SAMPLING"", ""MULTI_SENSOR_FUSION_ALGORITHMS"", ""BATTERY_MANAGEMENT_ALGORITHMS"", ""ULTRA_LOW_LATENCY_HFT_ARCHITECTURE""]"
KW_GT	gt	Programming token: gt (related: greater_than, comparison, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""greater_than"", ""comparison"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430763""}"	2026-08-03T12:28:05.430766	2026-08-03T12:28:05.430767	"[""PROPOSITIONAL_LOGIC"", ""IMPLICIT_EXPLICIT_ANIMATION""]"
KW_LTE	lte	Programming token: lte (related: less_equal, comparison, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""less_equal"", ""comparison"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430848""}"	2026-08-03T12:28:05.430851	2026-08-03T12:28:05.430852	"[""DIGITAL_FILTERING_AND_SAMPLING""]"
KW_GTE	gte	Programming token: gte (related: greater_equal, comparison, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""greater_equal"", ""comparison"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.430925""}"	2026-08-03T12:28:05.430928	2026-08-03T12:28:05.430928	"[""PROPOSITIONAL_LOGIC""]"
KW_ASSIGN	assign	Programming token: assign (related: assign, combine, subscriber, property)	"{""source"": ""reference_glossary"", ""related_terms"": [""assign"", ""combine"", ""subscriber"", ""property"", ""reactivity""], ""extracted_at"": ""2026-08-03T12:28:05.431026""}"	2026-08-03T12:28:05.431030	2026-08-03T12:28:05.431031	"[""PUBLISHER_SUBSCRIBER_MODEL""]"
KW_TERNARY	ternary	Programming token: ternary (related: ternary, conditional, operator)	"{""source"": ""reference_glossary"", ""related_terms"": [""ternary"", ""conditional"", ""operator""], ""extracted_at"": ""2026-08-03T12:28:05.431099""}"	2026-08-03T12:28:05.431102	2026-08-03T12:28:05.431102	"[""IF_ELSE_STATEMENT""]"
KW_NULL_COALESCE	null_coalesce	Programming token: null_coalesce (related: null_coalesce, optional, default, swift)	"{""source"": ""reference_glossary"", ""related_terms"": [""null_coalesce"", ""optional"", ""default"", ""swift""], ""extracted_at"": ""2026-08-03T12:28:05.431187""}"	2026-08-03T12:28:05.431194	2026-08-03T12:28:05.431195	"[""KEY_VALUE_PERSISTENCE""]"
KW_OPTIONAL_CHAIN	optional_chain	Programming token: optional_chain (related: optional_chaining, safe_navigation, swift)	"{""source"": ""reference_glossary"", ""related_terms"": [""optional_chaining"", ""safe_navigation"", ""swift""], ""extracted_at"": ""2026-08-03T12:28:05.431266""}"	2026-08-03T12:28:05.431268	2026-08-03T12:28:05.431269	"[""TYPE_SYSTEMS_AND_SAFETY""]"
KW_IMPORT	import	Programming token: import (related: import, module, dependency, package)	"{""source"": ""reference_glossary"", ""related_terms"": [""import"", ""module"", ""dependency"", ""package"", ""namespace""], ""extracted_at"": ""2026-08-03T12:28:05.431368""}"	2026-08-03T12:28:05.431370	2026-08-03T12:28:05.431371	"[""FRONTEND_FRAMEWORKS"", ""BACKEND_FRAMEWORKS""]"
KW_EXPORT	export	Programming token: export (related: export, module, public_api, reexport)	"{""source"": ""reference_glossary"", ""related_terms"": [""export"", ""module"", ""public_api"", ""reexport""], ""extracted_at"": ""2026-08-03T12:28:05.431454""}"	2026-08-03T12:28:05.431457	2026-08-03T12:28:05.431458	"[""ACCESS_MODIFIERS"", ""PUBLIC_KEY_INFRASTRUCTURE""]"
KW_FROM	from	Programming token: from (related: from, import, module, source)	"{""source"": ""reference_glossary"", ""related_terms"": [""from"", ""import"", ""module"", ""source""], ""extracted_at"": ""2026-08-03T12:28:05.431545""}"	2026-08-03T12:28:05.431548	2026-08-03T12:28:05.431549	"[""SQL_SELECT""]"
KW_AS	as	Programming token: as (related: alias, rename, import, type_cast)	"{""source"": ""reference_glossary"", ""related_terms"": [""alias"", ""rename"", ""import"", ""type_cast""], ""extracted_at"": ""2026-08-03T12:28:05.431646""}"	2026-08-03T12:28:05.431648	2026-08-03T12:28:05.431649	"[""ARDUINO_BASICS"", ""SBC_BASICS"", ""RELATIONAL_VS_NONRELATIONAL"", ""REGRESSION_CLASSIFICATION"", ""NEURAL_NETWORKS_BASICS"", ""REINFORCEMENT_LEARNING_BASICS"", ""AI_BIAS"", ""ALGORITHMIC_BIAS_SOCIETY""]"
KW_MODULE	module	Programming token: module (related: module, package, namespace, compilation_unit)	"{""source"": ""reference_glossary"", ""related_terms"": [""module"", ""package"", ""namespace"", ""compilation_unit""], ""extracted_at"": ""2026-08-03T12:28:05.431733""}"	2026-08-03T12:28:05.431735	2026-08-03T12:28:05.431736	"[""FRONTEND_FRAMEWORKS"", ""BACKEND_FRAMEWORKS""]"
KW_PACKAGE	package	Programming token: package (related: package, bundle, distribute, artifact)	"{""source"": ""reference_glossary"", ""related_terms"": [""package"", ""bundle"", ""distribute"", ""artifact"", ""deploy""], ""extracted_at"": ""2026-08-03T12:28:05.431833""}"	2026-08-03T12:28:05.431836	2026-08-03T12:28:05.431837	"[""AI_ARTIFACT_VERIFICATION_AND_EVALUATION"", ""CLOUD_DEPLOYMENT_MODELS""]"
KW_NAMESPACE	namespace	Programming token: namespace (related: namespace, scope, naming, organization)	"{""source"": ""reference_glossary"", ""related_terms"": [""namespace"", ""scope"", ""naming"", ""organization""], ""extracted_at"": ""2026-08-03T12:28:05.431922""}"	2026-08-03T12:28:05.431924	2026-08-03T12:28:05.431925	"[""JSON_SERIALIZATION""]"
KW_MALLOC	malloc	Programming token: malloc (related: malloc, allocation, heap, manual_memory)	"{""source"": ""reference_glossary"", ""related_terms"": [""malloc"", ""allocation"", ""heap"", ""manual_memory"", ""c""], ""extracted_at"": ""2026-08-03T12:28:05.432094""}"	2026-08-03T12:28:05.432122	2026-08-03T12:28:05.432122	"[""FILE_ALLOCATION"", ""CPU_ARCHITECTURE"", ""FETCH_DECODE_EXECUTE"", ""CACHE_HIERARCHY"", ""DMA_CONCEPT"", ""PROCESS_VS_THREAD"", ""SCHEDULING_ALGORITHMS"", ""VIRTUAL_MEMORY""]"
KW_FREE	free	Programming token: free (related: free, deallocation, heap, manual_memory)	"{""source"": ""reference_glossary"", ""related_terms"": [""free"", ""deallocation"", ""heap"", ""manual_memory"", ""c""], ""extracted_at"": ""2026-08-03T12:28:05.432292""}"	2026-08-03T12:28:05.432295	2026-08-03T12:28:05.432295	"[""CPU_ARCHITECTURE"", ""FETCH_DECODE_EXECUTE"", ""CACHE_HIERARCHY"", ""DMA_CONCEPT"", ""PROCESS_VS_THREAD"", ""SCHEDULING_ALGORITHMS"", ""VIRTUAL_MEMORY"", ""FILE_ALLOCATION""]"
